sample	xhet	inferred	supplied
sample_03578	0.206032	NA	2
sample_03579	0.008577	NA	1
sample_03580	0.193375	NA	2
sample_03581	0.008941	NA	1
sample_03582	0.009664	NA	1
sample_03583	0.010441	NA	1
sample_03584	0.227403	NA	2
sample_03585	0.267319	NA	2
sample_03586	0.006784	NA	1
sample_03587	0.00822	NA	1
sample_03588	0.01348	NA	1
sample_03589	0.301773	NA	2
sample_03590	0.01135	NA	1
sample_03591	0.012502	NA	1
sample_03592	0.008028	NA	1
sample_03593	0.227339	NA	2
sample_03594	0.008909	NA	1
sample_03595	0.20096	NA	2
sample_03596	0.012187	NA	1
sample_03597	0.011393	NA	1
sample_03598	0.008312	NA	1
sample_03599	0.286901	NA	2
sample_03600	0.012886	NA	1
sample_03601	0.0098	NA	1
sample_03602	0.007825	NA	1
sample_03603	0.011291	NA	1
sample_03604	0.239974	NA	2
sample_03605	0.242122	NA	2
sample_03606	0.220875	NA	2
sample_03607	0.009312	NA	1
sample_03608	0.237222	NA	2
sample_03609	0.207303	NA	2
sample_03610	0.012159	NA	1
sample_03611	0.233783	NA	2
sample_03612	0.101134	NA	1
sample_03613	0.284619	NA	2
sample_03614	0.309483	NA	2
sample_03615	0.010435	NA	1
sample_03616	0.010315	NA	1
sample_03617	0.256897	NA	2
sample_03618	0.007693	NA	1
sample_03619	0.009737	NA	1
sample_03620	0.274348	NA	2
sample_03621	0.227129	NA	2
sample_03622	0.009756	NA	1
sample_03623	0.298953	NA	2
sample_03624	0.220625	NA	2
sample_03625	0.227336	NA	2
sample_03626	0.253392	NA	2
sample_03627	0.248315	NA	2
sample_03628	0.242255	NA	2
sample_03629	0.261641	NA	2
sample_03630	0.010534	NA	1
sample_03631	0.267684	NA	2
sample_03632	0.238737	NA	2
sample_03633	0.010037	NA	1
sample_03634	0.185413	NA	2
sample_03635	0.010622	NA	1
sample_03636	0.225064	NA	2
sample_03637	0.010745	NA	1
sample_03638	0.262883	NA	2
sample_03639	0.274012	NA	2
sample_03640	0.008253	NA	1
sample_03641	0.250023	NA	2
sample_03642	0.011082	NA	1
sample_03643	0.009925	NA	1
sample_03644	0.009853	NA	1
sample_03645	0.010137	NA	1
sample_03646	0.273092	NA	2
sample_03647	0.232807	NA	2
sample_03648	0.012838	NA	1
sample_03649	0.231195	NA	2
sample_03650	0.011716	NA	1
sample_03651	0.009476	NA	1
sample_03652	0.009464	NA	1
sample_03653	0.007642	NA	1
sample_03654	0.231819	NA	2
sample_03655	0.011172	NA	1
sample_03656	0.095807	NA	2
sample_03657	0.010996	NA	1
sample_03658	0.187465	NA	2
sample_03659	0.009126	NA	1
sample_03660	0.011132	NA	1
sample_03661	0.008098	NA	1
sample_03662	0.274432	NA	2
sample_03663	0.009334	NA	1
sample_03664	0.246601	NA	2
sample_03665	0.220312	NA	2
sample_03666	0.009307	NA	1
sample_03667	0.226962	NA	2
sample_03668	0.214958	NA	2
sample_03669	0.251871	NA	2
sample_03670	0.008105	NA	1
sample_03671	0.232968	NA	2
sample_03672	0.25625	NA	2
sample_03673	0.193665	NA	2
sample_03674	0.007475	NA	1
sample_03675	0.28733	NA	2
sample_03676	0.009566	NA	1
sample_03677	0.21922	NA	2
sample_03678	0.01059	NA	1
sample_03679	0.012268	NA	1
sample_03680	0.010921	NA	1
sample_03681	0.532544	NA	2
sample_03682	0.009287	NA	1
sample_03683	0.01183	NA	1
sample_03684	0.009363	NA	1
sample_03685	0.134657	NA	2
sample_03686	0.258175	NA	2
sample_03687	0.011254	NA	1
sample_03688	0.012355	NA	1
sample_03689	0.222521	NA	2
sample_03690	0.009127	NA	1
sample_03691	0.204901	NA	2
sample_03692	0.010913	NA	1
sample_03693	0.114523	NA	1
sample_03694	0.010857	NA	1
sample_03695	0.008086	NA	1
sample_03696	0.011826	NA	1
sample_03697	0.303582	NA	2
sample_03698	0.258875	NA	2
sample_03699	0.233337	NA	2
sample_03700	0.012236	NA	1
sample_03701	0.115758	NA	2
sample_03702	0.011504	NA	1
sample_03703	0.010853	NA	1
sample_03704	0.28313	NA	2
sample_03705	0.27148	NA	2
sample_03706	0.26889	NA	2
sample_03707	0.008481	NA	1
sample_03708	0.126296	NA	1
sample_03709	0.226146	NA	2
sample_03710	0.008713	NA	1
sample_03711	0.008807	NA	1
sample_03712	0.007533	NA	1
sample_03713	0.268163	NA	2
sample_03714	0.203147	NA	2
sample_03715	0.011215	NA	1
sample_03716	0.126	NA	1
sample_03717	0.117106	NA	1
sample_03718	0.00947	NA	1
sample_03719	0.249208	NA	2
sample_03720	0.010205	NA	1
sample_03721	0.007412	NA	1
sample_03722	0.234347	NA	2
sample_03723	0.256991	NA	2
sample_03724	0.257514	NA	2
sample_03725	0.227829	NA	2
sample_03726	0.012077	NA	1
sample_03727	0.127219	NA	2
sample_03728	0.225062	NA	2
sample_03729	0.012438	NA	1
sample_03730	0.009541	NA	1
sample_03731	0.297071	NA	2
sample_03732	0.239632	NA	2
sample_03733	0.008713	NA	1
sample_03734	0.120729	NA	1
sample_03735	0.253015	NA	2
sample_03736	0.011843	NA	1
sample_03737	0.235044	NA	2
sample_03738	0.281939	NA	2
sample_03739	0.217118	NA	2
sample_03740	0.338431	NA	2
sample_03741	0.245129	NA	2
sample_03742	0.010736	NA	1
sample_03743	0.011742	NA	1
sample_03744	0.268462	NA	2
sample_03745	0.010713	NA	1
sample_03746	0.00927	NA	1
sample_03747	0.010343	NA	1
sample_03748	0.008566	NA	1
sample_03749	0.228592	NA	2
sample_03750	0.011693	NA	1
sample_03751	0.008141	NA	1
sample_03752	0.008354	NA	1
sample_03753	0.130546	NA	1
sample_03754	0.274754	NA	2
sample_03755	0.012434	NA	1
sample_03756	0.217889	NA	2
sample_03757	0.254692	NA	2
sample_03758	0.179535	NA	2
sample_03759	0.011081	NA	1
sample_03760	0.008362	NA	1
sample_03761	0.008809	NA	1
sample_03762	0.123647	NA	2
sample_03763	0.220115	NA	2
sample_03764	0.010774	NA	1
sample_03765	0.249924	NA	2
sample_03766	0.008263	NA	1
sample_03767	0.01164	NA	1
sample_03768	0.010345	NA	1
sample_03769	0.115997	NA	2
sample_03770	0.256366	NA	2
sample_03771	0.011163	NA	1
sample_03772	0.009875	NA	1
sample_03773	0.278153	NA	2
sample_03774	0.115763	NA	1
sample_03775	0.308728	NA	2
sample_03776	0.237893	NA	2
sample_03777	0.25378	NA	2
sample_03778	0.010519	NA	1
sample_03779	0.248339	NA	2
sample_03780	0.255405	NA	2
sample_03781	0.011825	NA	1
sample_03782	0.28383	NA	2
sample_03783	0.227712	NA	2
sample_03784	0.244392	NA	2
sample_03785	0.232556	NA	2
sample_03786	0.254752	NA	2
sample_03787	0.011309	NA	1
sample_03788	0.009239	NA	1
sample_03789	0.255278	NA	2
sample_03790	0.244947	NA	2
sample_03791	0.258661	NA	2
sample_03792	0.277499	NA	2
sample_03793	0.291403	NA	2
sample_03794	0.011668	NA	1
sample_03795	0.010297	NA	1
sample_03796	0.269879	NA	2
sample_03797	0.263014	NA	2
sample_03798	0.00915	NA	1
sample_03799	0.009681	NA	1
sample_03800	0.318362	NA	2
sample_03801	0.007616	NA	1
sample_03802	0.008465	NA	1
sample_03803	0.232536	NA	2
sample_03804	0.012385	NA	1
sample_03805	0.010504	NA	1
sample_03806	0.012319	NA	1
sample_03807	0.262837	NA	2
sample_03808	0.259209	NA	2
sample_03809	0.011399	NA	1
sample_03810	0.009955	NA	1
sample_03811	0.008775	NA	1
sample_03812	0.012616	NA	1
sample_03813	0.333879	NA	2
sample_03814	0.250368	NA	2
sample_03815	0.129124	NA	2
sample_03816	0.232149	NA	2
sample_03817	0.245474	NA	2
sample_03818	0.225406	NA	2
sample_03819	0.258783	NA	2
sample_03820	0.239684	NA	2
sample_03821	0.284874	NA	2
sample_03822	0.009879	NA	1
sample_03823	0.008493	NA	1
sample_03824	0.258506	NA	2
sample_03825	0.136672	NA	2
sample_03826	0.007592	NA	1
sample_03827	0.007706	NA	1
sample_03828	0.27052	NA	2
sample_03829	0.29053	NA	2
sample_03830	0.214741	NA	2
sample_03831	0.223208	NA	2
sample_03832	0.260483	NA	2
sample_03833	0.00959	NA	1
sample_03834	0.217033	NA	2
sample_03835	0.23241	NA	2
sample_03836	0.010303	NA	1
sample_03837	0.009389	NA	1
sample_03838	0.241847	NA	2
sample_03839	0.011309	NA	1
sample_03840	0.008586	NA	1
sample_03841	0.010822	NA	1
sample_03842	0.012018	NA	1
sample_03843	0.219199	NA	2
sample_03844	0.010888	NA	1
sample_03845	0.316222	NA	2
sample_03846	0.010779	NA	1
sample_03847	0.009665	NA	1
sample_03848	0.265716	NA	2
sample_03849	0.009036	NA	1
sample_03850	0.275435	NA	2
sample_03851	0.268814	NA	2
sample_03852	0.294974	NA	2
sample_03853	0.00647	NA	1
sample_03854	0.010076	NA	1
sample_03855	0.009767	NA	1
sample_03856	0.010978	NA	1
sample_03857	0.169063	NA	1
sample_03858	0.469731	NA	2
sample_03859	0.008572	NA	1
sample_03860	0.262276	NA	2
sample_03861	0.210874	NA	2
sample_03862	0.244673	NA	2
sample_03863	0.010593	NA	1
sample_03864	0.292569	NA	2
sample_03865	0.011959	NA	1
sample_03866	0.308195	NA	2
sample_03867	0.009162	NA	1
sample_03868	0.205898	NA	2
sample_03869	0.010866	NA	1
sample_03870	0.20824	NA	2
sample_03871	0.236606	NA	2
sample_03872	0.01219	NA	1
sample_03873	0.234256	NA	2
sample_03874	0.208605	NA	2
sample_03875	0.010176	NA	1
sample_03876	0.235961	NA	2
sample_03877	0.2515	NA	2
sample_03878	0.008021	NA	1
sample_03879	0.236958	NA	2
sample_03880	0.118272	NA	1
sample_03881	0.279724	NA	2
sample_03882	0.006663	NA	1
sample_03883	0.008678	NA	1
sample_03884	0.01067	NA	1
sample_03885	0.01188	NA	1
sample_03886	0.009853	NA	1
sample_03887	0.267914	NA	2
sample_03888	0.235136	NA	2
sample_03889	0.009197	NA	1
sample_03890	0.013015	NA	1
sample_03891	0.233523	NA	2
sample_03892	0.005997	NA	1
sample_03893	0.163053	NA	2
sample_03894	0.283052	NA	2
sample_03895	0.281519	NA	2
sample_03896	0.013412	NA	1
sample_03897	0.252576	NA	2
sample_03898	0.010166	NA	1
sample_03899	0.252059	NA	2
sample_03900	0.227785	NA	2
sample_03901	0.007091	NA	1
sample_03902	0.225189	NA	2
sample_03903	0.01021	NA	1
sample_03904	0.213275	NA	2
sample_03905	0.009431	NA	1
sample_03906	0.244602	NA	2
sample_03907	0.01035	NA	1
sample_03908	0.235703	NA	2
sample_03909	0.23878	NA	2
sample_03910	0.297982	NA	2
sample_03911	0.010908	NA	1
sample_03912	0.009659	NA	1
sample_03913	0.008708	NA	1
sample_03914	0.276926	NA	2
sample_03915	0.214099	NA	2
sample_03916	0.012664	NA	1
sample_03917	0.241363	NA	2
sample_03918	0.009946	NA	1
sample_03919	0.009022	NA	1
sample_03920	0.223991	NA	2
sample_03921	0.008988	NA	1
sample_03922	0.249798	NA	2
sample_03923	0.194693	NA	2
sample_03924	0.009741	NA	1
sample_03925	0.009666	NA	1
sample_03926	0.233922	NA	2
sample_03927	0.212221	NA	2
sample_03928	0.335203	NA	2
sample_03929	0.302967	NA	2
sample_03930	0.264664	NA	2
sample_03931	0.007728	NA	1
sample_03932	0.24004	NA	2
sample_03933	0.012274	NA	1
sample_03934	0.011433	NA	1
sample_03935	0.233226	NA	2
sample_03936	0.245836	NA	2
sample_03937	0.010705	NA	1
sample_03938	0.009237	NA	1
sample_03939	0.215875	NA	2
sample_03940	0.009162	NA	1
sample_03941	0.011623	NA	1
sample_03942	0.009707	NA	1
sample_03943	0.286583	NA	2
sample_03944	0.009033	NA	1
sample_03945	0.01196	NA	1
sample_03946	0.24726	NA	2
sample_03947	0.010666	NA	1
sample_03948	0.007658	NA	1
sample_03949	0.009077	NA	1
sample_03950	0.008388	NA	1
sample_03951	0.288595	NA	2
sample_03952	0.008402	NA	1
sample_03953	0.279773	NA	2
sample_03954	0.260516	NA	2
sample_03955	0.231573	NA	2
sample_03956	0.262862	NA	2
sample_03957	0.245542	NA	2
sample_03958	0.270761	NA	2
sample_03959	0.25033	NA	2
sample_03960	0.25021	NA	2
sample_03961	0.223451	NA	2
sample_03962	0.009081	NA	1
sample_03963	0.229911	NA	2
sample_03964	0.265904	NA	2
sample_03965	0.303117	NA	2
sample_03966	0.282208	NA	2
sample_03967	0.306799	NA	2
sample_03968	0.008877	NA	1
sample_03969	0.247633	NA	2
sample_03970	0.255988	NA	2
sample_03971	0.00909	NA	1
sample_03972	0.242748	NA	2
sample_03973	0.234506	NA	2
sample_03974	0.009234	NA	1
sample_03975	0.232744	NA	2
sample_03976	0.01335	NA	1
sample_03977	0.009431	NA	1
sample_03978	0.257488	NA	2
sample_03979	0.260143	NA	2
sample_03980	0.284644	NA	2
sample_03981	0.01119	NA	1
sample_03982	0.207145	NA	2
sample_03983	0.008206	NA	1
sample_03984	0.282514	NA	2
sample_03985	0.336539	NA	2
sample_03986	0.229112	NA	2
sample_03987	0.299177	NA	2
sample_03988	0.257411	NA	2
sample_03989	0.242509	NA	2
sample_03990	0.223163	NA	2
sample_03991	0.294598	NA	2
sample_03992	0.117545	NA	2
sample_03993	0.010271	NA	1
sample_03994	0.241542	NA	2
sample_03995	0.236285	NA	2
sample_03996	0.011931	NA	1
sample_03997	0.008736	NA	1
sample_03998	0.010534	NA	1
sample_03999	0.120238	NA	2
sample_04000	0.217417	NA	2
sample_04001	0.010054	NA	1
sample_04002	0.010682	NA	1
sample_04003	0.008696	NA	1
sample_04004	0.302156	NA	2
sample_04005	0.282742	NA	2
sample_04006	0.227345	NA	2
sample_04007	0.011728	NA	1
sample_04008	0.012515	NA	1
sample_04009	0.01101	NA	1
sample_04010	0.010343	NA	1
sample_04011	0.010293	NA	1
sample_04012	0.216553	NA	2
sample_04013	0.009087	NA	1
sample_04014	0.208008	NA	2
sample_04015	0.289438	NA	2
sample_04016	0.265065	NA	2
sample_04017	0.227119	NA	2
sample_04018	0.011512	NA	1
sample_04019	0.237915	NA	2
sample_04020	0.092689	NA	2
sample_04021	0.00928	NA	1
sample_04022	0.011902	NA	1
sample_04023	0.245871	NA	2
sample_04024	0.224412	NA	2
sample_04025	0.014462	NA	1
sample_04026	0.216623	NA	2
sample_04027	0.267676	NA	2
sample_04028	0.254967	NA	2
sample_04029	0.009789	NA	1
sample_04030	0.235046	NA	2
sample_04031	0.138946	NA	1
sample_04032	0.012092	NA	1
sample_04033	0.239423	NA	2
sample_04034	0.271745	NA	2
sample_04035	0.013282	NA	1
sample_04036	0.009113	NA	1
sample_04037	0.27025	NA	2
sample_04038	0.267813	NA	2
sample_04039	0.010972	NA	1
sample_04040	0.251453	NA	2
sample_04041	0.010073	NA	1
sample_04042	0.228289	NA	2
sample_04043	0.260811	NA	2
sample_04044	0.008849	NA	1
sample_04045	0.242785	NA	2
sample_04046	0.011727	NA	1
sample_04047	0.225355	NA	2
sample_04048	0.010264	NA	1
sample_04049	0.246338	NA	2
sample_04050	0.00992	NA	1
sample_04051	0.199343	NA	2
sample_04052	0.008151	NA	1
sample_04053	0.29263	NA	2
sample_04054	0.220483	NA	2
sample_04055	0.010056	NA	1
sample_04056	0.008659	NA	1
sample_04057	0.262318	NA	2
sample_04058	0.010052	NA	1
sample_04059	0.241335	NA	2
sample_04060	0.219796	NA	2
sample_04061	0.122362	NA	2
sample_04062	0.007898	NA	1
sample_04063	0.317979	NA	2
sample_04064	0.291529	NA	2
sample_04065	0.010755	NA	1
sample_04066	0.208581	NA	2
sample_04067	0.496012	NA	2
sample_04068	0.010679	NA	1
sample_04069	0.231441	NA	2
sample_04070	0.242287	NA	2
sample_04071	0.2602	NA	2
sample_04072	0.261761	NA	2
sample_04073	0.199574	NA	2
sample_04074	0.009584	NA	1
sample_04075	0.011298	NA	1
sample_04076	0.242523	NA	2
sample_04077	0.239076	NA	2
sample_04078	0.112453	NA	1
sample_04079	0.223166	NA	2
sample_04080	0.25435	NA	2
sample_04081	0.008006	NA	1
sample_04082	0.275906	NA	2
sample_04083	0.01138	NA	1
sample_04084	0.00871	NA	1
sample_04085	0.010783	NA	1
sample_04086	0.010322	NA	1
sample_04087	0.01071	NA	1
sample_04088	0.231775	NA	2
sample_04089	0.201958	NA	2
sample_04090	0.010372	NA	1
sample_04091	0.012291	NA	1
sample_04092	0.219405	NA	2
sample_04093	0.236986	NA	2
sample_04094	0.128539	NA	2
sample_04095	0.233085	NA	2
sample_04096	0.010759	NA	1
sample_04097	0.009335	NA	1
sample_04098	0.276778	NA	2
sample_04099	0.010053	NA	1
sample_04100	0.009358	NA	1
sample_04101	0.222452	NA	2
sample_04102	0.277753	NA	2
sample_04103	0.261715	NA	2
sample_04104	0.222262	NA	2
sample_04105	0.010549	NA	1
sample_04106	0.009714	NA	1
sample_04107	0.131068	NA	2
sample_04108	0.009222	NA	1
sample_04109	0.22196	NA	2
sample_04110	0.251357	NA	2
sample_04111	0.229847	NA	2
sample_04112	0.093857	NA	2
sample_04113	0.00895	NA	1
sample_04114	0.238632	NA	2
sample_04115	0.232787	NA	2
sample_04116	0.248429	NA	2
sample_04117	0.010606	NA	1
sample_04118	0.012246	NA	1
sample_04119	0.129315	NA	2
sample_04120	0.009331	NA	1
sample_04121	0.231818	NA	2
sample_04122	0.253878	NA	2
sample_04123	0.009791	NA	1
sample_04124	0.008648	NA	1
sample_04125	0.223251	NA	2
sample_04126	0.007471	NA	1
sample_04127	0.010913	NA	1
sample_04128	0.237395	NA	2
sample_04129	0.231542	NA	2
sample_04130	0.21841	NA	2
sample_04131	0.008272	NA	1
sample_04132	0.234696	NA	2
sample_04133	0.132341	NA	2
sample_04134	0.010605	NA	1
sample_04135	0.245646	NA	2
sample_04136	0.254333	NA	2
sample_04137	0.240127	NA	2
sample_04138	0.008502	NA	1
sample_04139	0.010587	NA	1
sample_04140	0.231606	NA	2
sample_04141	0.127646	NA	2
sample_04142	0.291941	NA	2
sample_04143	0.120381	NA	2
sample_04144	0.255517	NA	2
sample_04145	0.206563	NA	2
sample_04146	0.126572	NA	2
sample_04147	0.211472	NA	2
sample_04148	0.012498	NA	1
sample_04149	0.274994	NA	2
sample_04150	0.259311	NA	2
sample_04151	0.270877	NA	2
sample_04152	0.26829	NA	2
sample_04153	0.243856	NA	2
sample_04154	0.312292	NA	2
sample_04155	0.233862	NA	2
sample_04156	0.27125	NA	2
sample_04157	0.231043	NA	2
sample_04158	0.008872	NA	1
sample_04159	0.009861	NA	1
sample_04160	0.010351	NA	1
sample_04161	0.008128	NA	1
sample_04162	0.255963	NA	2
sample_04163	0.009114	NA	1
sample_04164	0.007512	NA	1
sample_04165	0.282518	NA	2
sample_04166	0.010248	NA	1
sample_04167	0.00881	NA	1
sample_04168	0.01362	NA	1
sample_04169	0.104513	NA	1
sample_04170	0.010473	NA	1
sample_04171	0.276761	NA	2
sample_04172	0.011879	NA	1
sample_04173	0.222562	NA	2
sample_04174	0.1943	NA	2
sample_04175	0.245193	NA	2
sample_04176	0.284708	NA	2
sample_04177	0.113664	NA	2
sample_04178	0.010644	NA	1
sample_04179	0.008529	NA	1
sample_04180	0.009666	NA	1
sample_04181	0.29008	NA	2
sample_04182	0.258122	NA	2
sample_04183	0.01249	NA	1
sample_04184	0.007911	NA	1
sample_04185	0.219841	NA	2
sample_04186	0.229892	NA	2
sample_04187	0.011868	NA	1
sample_04188	0.012887	NA	1
sample_04189	0.011171	NA	1
sample_04190	0.010643	NA	1
sample_04191	0.254499	NA	2
sample_04192	0.269967	NA	2
sample_04193	0.200252	NA	2
sample_04194	0.00919	NA	1
sample_04195	0.282074	NA	2
sample_04196	0.009078	NA	1
sample_04197	0.010363	NA	1
sample_04198	0.121299	NA	2
sample_04199	0.008016	NA	1
sample_04200	0.010944	NA	1
sample_04201	0.243452	NA	2
sample_04202	0.010054	NA	1
sample_04203	0.203461	NA	2
sample_04204	0.01107	NA	1
sample_04205	0.244896	NA	2
sample_04206	0.008502	NA	1
sample_04207	0.011331	NA	1
sample_04208	0.289407	NA	2
sample_04209	0.009954	NA	1
sample_04210	0.204601	NA	2
sample_04211	0.009268	NA	1
sample_04212	0.202684	NA	2
sample_04213	0.125891	NA	2
sample_04214	0.009516	NA	1
sample_04215	0.289339	NA	2
sample_04216	0.245462	NA	2
sample_04217	0.272475	NA	2
sample_04218	0.008971	NA	1
sample_04219	0.009873	NA	1
sample_04220	0.011726	NA	1
sample_04221	0.27014	NA	2
sample_04222	0.267845	NA	2
sample_04223	0.007524	NA	1
sample_04224	0.213993	NA	2
sample_04225	0.011652	NA	1
sample_04226	0.198435	NA	2
sample_04227	0.227632	NA	2
sample_04228	0.308478	NA	2
sample_04229	0.278231	NA	2
sample_04230	0.008753	NA	1
sample_04231	0.008925	NA	1
sample_04232	0.009891	NA	1
sample_04233	0.278217	NA	2
sample_04234	0.255567	NA	2
sample_04235	0.127542	NA	2
sample_04236	0.258384	NA	2
sample_04237	0.009151	NA	1
sample_04238	0.260848	NA	2
sample_04239	0.247492	NA	2
sample_04240	0.22756	NA	2
sample_04241	0.160103	NA	1
sample_04242	0.011663	NA	1
sample_04243	0.239851	NA	2
sample_04244	0.009598	NA	1
sample_04245	0.278059	NA	2
sample_04246	0.280702	NA	2
sample_04247	0.2613	NA	2
sample_04248	0.180295	NA	2
sample_04249	0.120029	NA	2
sample_04250	0.010345	NA	1
sample_04251	0.008904	NA	1
sample_04252	0.273791	NA	2
sample_04253	0.010977	NA	1
sample_04254	0.31259	NA	2
sample_04255	0.284699	NA	2
sample_04256	0.282219	NA	2
sample_04257	0.009036	NA	1
sample_04258	0.270663	NA	2
sample_04259	0.010777	NA	1
sample_04260	0.220752	NA	2
sample_04261	0.009561	NA	1
sample_04262	0.243808	NA	2
sample_04263	0.010944	NA	1
sample_04264	0.011424	NA	1
sample_04265	0.303905	NA	2
sample_04266	0.256196	NA	2
sample_04267	0.224718	NA	2
sample_04268	0.010771	NA	1
sample_04269	0.009187	NA	1
sample_04270	0.23221	NA	2
sample_04271	0.263137	NA	2
sample_04272	0.210495	NA	2
sample_04273	0.011708	NA	1
sample_04274	0.006899	NA	1
sample_04275	0.288904	NA	2
sample_04276	0.263801	NA	2
sample_04277	0.314881	NA	2
sample_04278	0.119895	NA	1
sample_04279	0.285875	NA	2
sample_04280	0.266196	NA	2
sample_04281	0.011148	NA	1
sample_04282	0.010686	NA	1
sample_04283	0.009926	NA	1
sample_04284	0.102748	NA	1
sample_04285	0.293084	NA	2
sample_04286	0.008781	NA	1
sample_04287	0.242742	NA	2
sample_04288	0.010425	NA	1
sample_04289	0.244431	NA	2
sample_04290	0.010789	NA	1
sample_04291	0.266519	NA	2
sample_04292	0.243966	NA	2
sample_04293	0.010304	NA	1
sample_04294	0.012004	NA	1
sample_04295	0.011144	NA	1
sample_04296	0.008413	NA	1
sample_04297	0.237315	NA	2
sample_04298	0.253603	NA	2
sample_04299	0.007759	NA	1
sample_04300	0.268652	NA	2
sample_04301	0.127753	NA	2
sample_04302	0.011905	NA	1
sample_04303	0.251256	NA	2
sample_04304	0.009246	NA	1
sample_04305	0.010593	NA	1
sample_04306	0.009473	NA	1
sample_04307	0.009055	NA	1
sample_04308	0.009933	NA	1
sample_04309	0.00955	NA	1
sample_04310	0.235196	NA	2
sample_04311	0.183415	NA	2
sample_04312	0.009329	NA	1
sample_04313	0.010627	NA	1
sample_04314	0.008819	NA	1
sample_04315	0.46847	NA	2
sample_04316	0.117644	NA	1
sample_04317	0.012101	NA	1
sample_04318	0.011304	NA	1
sample_04319	0.169854	NA	2
sample_04320	0.011702	NA	1
sample_04321	0.11389	NA	1
sample_04322	0.008667	NA	1
sample_04323	0.008856	NA	1
sample_04324	0.235254	NA	2
sample_04325	0.009225	NA	1
sample_04326	0.009105	NA	1
sample_04327	0.263795	NA	2
sample_04328	0.227693	NA	2
sample_04329	0.228157	NA	2
sample_04330	0.223178	NA	2
sample_04331	0.012566	NA	1
sample_04332	0.009966	NA	1
sample_04333	0.234374	NA	2
sample_04334	0.009034	NA	1
sample_04335	0.009829	NA	1
sample_04336	0.009685	NA	1
sample_04337	0.285778	NA	2
sample_04338	0.00808	NA	1
sample_04339	0.008681	NA	1
sample_04340	0.011823	NA	1
sample_04341	0.112275	NA	2
sample_04342	0.264464	NA	2
sample_04343	0.259242	NA	2
sample_04344	0.008483	NA	1
sample_04345	0.188368	NA	2
sample_04346	0.009989	NA	1
sample_04347	0.271507	NA	2
sample_04348	0.011385	NA	1
sample_04349	0.264133	NA	2
sample_04350	0.011255	NA	1
sample_04351	0.244558	NA	2
sample_04352	0.011624	NA	1
sample_04353	0.218083	NA	2
sample_04354	0.299382	NA	2
sample_04355	0.235458	NA	2
sample_04356	0.250097	NA	2
sample_04357	0.012302	NA	1
sample_04358	0.230489	NA	2
sample_04359	0.00815	NA	1
sample_04360	0.009416	NA	1
sample_04361	0.241919	NA	2
sample_04362	0.288288	NA	2
sample_04363	0.011873	NA	1
sample_04364	0.214662	NA	2
sample_04365	0.213015	NA	2
sample_04366	0.257804	NA	2
sample_04367	0.011253	NA	1
sample_04368	0.012282	NA	1
sample_04369	0.288294	NA	2
sample_04370	0.010021	NA	1
sample_04371	0.010453	NA	1
sample_04372	0.289444	NA	2
sample_04373	0.007547	NA	1
sample_04374	0.247277	NA	2
sample_04375	0.289034	NA	2
sample_04376	0.222714	NA	2
